gene	OVCAR3_MOCK	OVCAR3_KO	log2FC_OVCAR3	DEG_OVCAR3	SKOV3_MOCK	SKOV3_KO	log2FC_SKOV3	DEG_SKOV3
LOC100270804	3	13	1.8073549220576042	Upregulated	6	7	0.19264507794239583	Upregulated
RPL35P1	3	0	-2	Downregulated	3	2	-0.4150374992788438	Downregulated
LOC102724734	0	0	0	Neutral	0	2	1.584962500721156	Upregulated
LOC107987276	1	2	0.5849625007211562	Upregulated	4	0	-2.321928094887362	Downregulated
RIN2	15	15	0	Neutral	21	15	-0.4594316186372972	Downregulated
LOC100421663	0	2	1.584962500721156	Upregulated	0	0	0	Neutral
NAA20	1148	1447	0.3336828044370921	Upregulated	1842	1439	-0.35598725930103853	Downregulated
LOC105372553	2	17	2.584962500721156	Upregulated	11	6	-0.777607578663552	Downregulated
CRNKL1	895	891	-0.006455022137299351	Downregulated	1437	961	-0.5799548766692558	Downregulated
CFAP61	9	6	-0.5145731728297583	Downregulated	9	11	0.2630344058337938	Upregulated
LOC107985413	0	0	0	Neutral	0	1	1	Upregulated
LOC101929575	0	1	1	Upregulated	0	0	0	Neutral
RALGAPA2	554	459	-0.27085391029309314	Downregulated	303	193	-0.6480146712564577	Downregulated
RYR2	0	0	0	Neutral	3	3	0	Neutral
RPL24P2	0	5	2.584962500721156	Upregulated	5	3	-0.5849625007211563	Downregulated
KIZ	283	352	0.31377725376649823	Upregulated	298	220	-0.43609911480667357	Downregulated
RPS15AP1	2	2	0	Neutral	0	0	0	Neutral
RSG1	76	31	-1.2667865406949013	Downregulated	49	34	-0.5145731728297583	Downregulated
XRN2	3773	3275	-0.20415906595943664	Downregulated	5200	3119	-0.7372430088465897	Downregulated
LOC105372558	0	0	0	Neutral	0	1	1	Upregulated
RPL41P1	7	2	-1.415037499278844	Downregulated	10	8	-0.28950661719498483	Downregulated
LOC284788	0	0	0	Neutral	0	1	1	Upregulated
LINC00261	0	2	1.584962500721156	Upregulated	1	0	-1	Downregulated
FOXA2	50	51	0.028014376169596473	Upregulated	18	9	-0.9259994185562233	Downregulated
LOC105372566	0	0	0	Neutral	1	0	-1	Downregulated
THBD	18	5	-1.6629650127224294	Downregulated	12	6	-0.8930847960834881	Downregulated
LOC100505664	2	1	-0.5849625007211563	Downregulated	1	1	0	Neutral
LOC105372572	0	0	0	Neutral	1	0	-1	Downregulated
LOC105372571	0	1	1	Upregulated	1	1	0	Neutral
NXT1	413	319	-0.3715588626119629	Downregulated	782	471	-0.7302254479291994	Downregulated
LINC01431	6	4	-0.4854268271702417	Downregulated	4	6	0.48542682717024166	Upregulated
GZF1	563	385	-0.547094315130713	Downregulated	714	451	-0.6616204692505642	Downregulated
NAPB	136	303	1.1498954304830586	Upregulated	245	160	-0.611597627224623	Downregulated
CST9	0	1	1	Upregulated	0	0	0	Neutral
CST3	1678	690	-1.2808446145487715	Downregulated	1485	1049	-0.5010447879851113	Downregulated
CST1	0	0	0	Neutral	0	1	1	Upregulated
LOC105372575	3	0	-2	Downregulated	7	8	0.16992500144231237	Upregulated
LOC107985438	1	0	-1	Downregulated	0	0	0	Neutral
SYNDIG1	0	3	2	Upregulated	0	0	0	Neutral
LOC107985402	0	1	1	Upregulated	0	0	0	Neutral
LOC105372578	121	96	-0.3308244953757586	Downregulated	134	112	-0.2566366346356432	Downregulated
APMAP	1820	1538	-0.24273769064862807	Downregulated	2282	1599	-0.5128589544499769	Downregulated
ACSS1	1	0	-1	Downregulated	0	0	0	Neutral
LOC101926889	5	8	0.5849625007211562	Upregulated	2	2	0	Neutral
ENTPD6	1129	636	-0.8269574950462495	Downregulated	1083	766	-0.4990662738509381	Downregulated
LOC105372579	0	2	1.584962500721156	Upregulated	0	0	0	Neutral
LOC105372580	28	22	-0.3344190390705592	Downregulated	9	11	0.2630344058337938	Upregulated
PYGB	3650	592	-2.622187658888881	Downregulated	2765	1732	-0.6745295019903245	Downregulated
ABHD12	731	323	-1.1758498353994178	Downregulated	815	763	-0.09499651393574689	Downregulated
PPIAP2	0	4	2.321928094887362	Upregulated	0	0	0	Neutral
LOC105372581	0	4	2.321928094887362	Upregulated	1	2	0.5849625007211562	Upregulated
GINS1	488	1392	1.510288887649019	Upregulated	895	748	-0.25853301359885306	Downregulated
NINL	199	355	0.8318772411916731	Upregulated	210	118	-0.8262814253992415	Downregulated
NANP	389	378	-0.041276275578519005	Downregulated	500	262	-0.9297478039029061	Downregulated
ZNF337-AS1	7	12	0.7004397181410922	Upregulated	18	7	-1.2479275134435857	Downregulated
RN7SL594P	0	0	0	Neutral	1	0	-1	Downregulated
MED28P7	0	3	2	Upregulated	0	0	0	Neutral
ZNF337	436	715	0.7123263077636581	Upregulated	741	506	-0.5494334396174628	Downregulated
LOC107985400	1	7	2	Upregulated	7	3	-1	Downregulated
VN1R108P	1	3	1	Upregulated	0	3	2	Upregulated
LOC105372582	9	6	-0.5145731728297583	Downregulated	18	6	-1.4405725913859815	Downregulated
FAM182B	0	0	0	Neutral	1	1	0	Neutral
LOC101926935	3	18	2.2479275134435857	Upregulated	5	3	-0.5849625007211563	Downregulated
LINC01733	2	1	-0.5849625007211563	Downregulated	0	0	0	Neutral
LOC100134868	17	60	1.7608123361205739	Upregulated	33	14	-1.1805722456418208	Downregulated
FRG1CP	141	244	0.7868908194978884	Upregulated	196	169	-0.21266088331867444	Downregulated
LOC107987279	39	13	-1.5145731728297582	Downregulated	14	19	0.41503749927884376	Upregulated
AGGF1P10	0	2	1.584962500721156	Upregulated	0	0	0	Neutral
LOC105379477	0	1	1	Upregulated	1	0	-1	Downregulated
LINC01597	2	2	0	Neutral	0	0	0	Neutral
LOC105372586	1	15	3	Upregulated	3	0	-2	Downregulated
FRG1BP	103	32	-1.6560455987826388	Downregulated	48	34	-0.4854268271702417	Downregulated
MLLT10P1	1	2	0.5849625007211562	Upregulated	0	1	1	Upregulated
LOC105379481	0	0	0	Neutral	6	2	-1.222392421336448	Downregulated
LOC102723636	0	1	1	Upregulated	0	0	0	Neutral
LOC107987280	3	11	1.584962500721156	Upregulated	16	11	-0.5025003405291831	Downregulated
LOC105379483	8	16	0.9175378398080271	Upregulated	17	9	-0.84799690655495	Downregulated
LOC102723552	5	8	0.5849625007211562	Upregulated	28	13	-1.050626073069968	Downregulated
LOC102723660	3	1	-1	Downregulated	5	5	0	Neutral
LINC01139	0	3	2	Upregulated	1	0	-1	Downregulated
LOC149935	0	0	0	Neutral	1	0	-1	Downregulated
HAUS6P2	0	1	1	Upregulated	0	0	0	Neutral
HM13	2585	884	-1.5469729148398945	Downregulated	2988	2029	-0.5581831696055559	Downregulated
MCTS2P	51	93	0.8541491335365452	Upregulated	47	32	-0.5405683813627028	Downregulated
HM13-AS1	3	11	1.584962500721156	Upregulated	6	4	-0.4854268271702417	Downregulated
LOC107985416	3	9	1.3219280948873624	Upregulated	2	0	-1.5849625007211563	Downregulated
LOC105372588	0	6	2.807354922057604	Upregulated	1	0	-1	Downregulated
ID1	7584	5611	-0.4346341715144968	Downregulated	2216	1469	-0.5927926151435803	Downregulated
COX4I2	1	0	-1	Downregulated	0	1	1	Upregulated
BCL2L1	4407	2073	-1.087708329757932	Downregulated	4445	2604	-0.7712245758611194	Downregulated
LOC105372589	0	27	4.807354922057604	Upregulated	12	2	-2.115477217419936	Downregulated
ABALON	2503	1193	-1.0684317256678133	Downregulated	2258	1208	-0.9018700261439608	Downregulated
TPX2	4553	2628	-0.7926201495185766	Downregulated	6501	4783	-0.4426661664922509	Downregulated
MYLK2	5	12	1.1154772174199359	Upregulated	22	21	-0.06413033741971558	Downregulated
FOXS1	0	0	0	Neutral	2	1	-0.5849625007211563	Downregulated
DUSP15	0	0	0	Neutral	0	2	1.584962500721156	Upregulated
TTLL9	3	8	1.1699250014423124	Upregulated	8	5	-0.5849625007211563	Downregulated
PDRG1	793	480	-0.7231021133729159	Downregulated	1571	1131	-0.47372725942672406	Downregulated
FBXO42	639	329	-0.9556058806415466	Downregulated	785	608	-0.36808708435227405	Downregulated
CCM2L	28	19	-0.5360529002402097	Downregulated	15	13	-0.19264507794239588	Downregulated
HCK	10	5	-0.8744691179161412	Downregulated	0	5	2.584962500721156	Upregulated
TM9SF4	1498	504	-1.5696450903087025	Downregulated	1673	1046	-0.6770380856195354	Downregulated
LOC107985403	9	42	2.1043366598147357	Upregulated	14	8	-0.7369655941662062	Downregulated
TSPY26P	0	6	2.807354922057604	Upregulated	4	0	-2.321928094887362	Downregulated
PLAGL2	592	278	-1.087766982716816	Downregulated	713	587	-0.28010791919273537	Downregulated
POFUT1	1004	531	-0.9176973505651014	Downregulated	1113	902	-0.30295133985917355	Downregulated
KIF3B	1474	989	-0.5752145241695941	Downregulated	1897	1540	-0.30061313050632416	Downregulated
ASXL1	736	817	0.1504362238466792	Upregulated	938	743	-0.3358225365457432	Downregulated
NOL4L	369	386	0.06480829562809813	Upregulated	214	156	-0.4535721006978332	Downregulated
LOC101929698	0	11	3.584962500721156	Upregulated	0	0	0	Neutral
LOC105372592	0	7	3	Upregulated	0	0	0	Neutral
LOC149950	0	1	1	Upregulated	0	1	1	Upregulated
C20orf203	3	3	0	Neutral	1	0	-1	Downregulated
BAK1P1	14	14	0	Neutral	27	26	-0.05246741989413554	Downregulated
COMMD7	194	168	-0.20645087746742632	Downregulated	303	196	-0.6258756939872092	Downregulated
DNMT3B	700	441	-0.6653680746191916	Downregulated	314	204	-0.6197279188818328	Downregulated
MAPRE1	3074	3182	0.04980074652195644	Upregulated	4375	3053	-0.518912675995705	Downregulated
EFCAB8	4	7	0.6780719051126377	Upregulated	4	3	-0.3219280948873623	Downregulated
SUN5	0	1	1	Upregulated	0	0	0	Neutral
CHRM3	9	36	1.8875252707415875	Upregulated	17	4	-1.84799690655495	Downregulated
BPIFA2	2	0	-1.5849625007211563	Downregulated	0	0	0	Neutral
BPIFB1	2	1	-0.5849625007211563	Downregulated	0	0	0	Neutral
LOC105373225	1	0	-1	Downregulated	0	0	0	Neutral
BPIFB5P	4	0	-2.321928094887362	Downregulated	0	0	0	Neutral
BPIFB9P	0	1	1	Upregulated	0	0	0	Neutral
CDK5RAP1	626	345	-0.8576934051653142	Downregulated	1317	828	-0.6689063635123014	Downregulated
SNTA1	528	202	-1.3817879949288494	Downregulated	360	260	-0.4679490303172865	Downregulated
CBFA2T2	332	372	0.1636534531839756	Upregulated	294	196	-0.5825193247928273	Downregulated
NECAB3	360	220	-0.7079524674957394	Downregulated	166	95	-0.7987417917528961	Downregulated
ACTL10	1	20	3.3923174227787602	Upregulated	2	1	-0.5849625007211563	Downregulated
E2F1	310	271	-0.19330792888026307	Downregulated	371	330	-0.16847140430081373	Downregulated
PXMP4	110	137	0.31410859042806305	Upregulated	148	106	-0.4777015340610147	Downregulated
ZNF341	151	68	-1.1394030566654163	Downregulated	174	130	-0.41778811029487856	Downregulated
RPL31P2	0	2	1.584962500721156	Upregulated	0	0	0	Neutral
ZNF341-AS1	2	4	0.7369655941662062	Upregulated	3	0	-2	Downregulated
CHMP4B	1264	585	-1.1101648151594246	Downregulated	1486	994	-0.5796362166214075	Downregulated
RALY-AS1	21	18	-0.21150410519371174	Downregulated	19	22	0.2016338611696504	Upregulated
RALY	2661	1320	-1.0108801046650642	Downregulated	2596	2110	-0.29891943533125154	Downregulated
EIF2S2	5753	5887	0.03321245031772598	Upregulated	6285	5038	-0.3190048158289984	Downregulated
ASIP	7	33	2.0874628412503395	Upregulated	20	12	-0.6918777046376681	Downregulated
XPOTP1	0	2	1.584962500721156	Upregulated	0	0	0	Neutral
AHCY	8460	3038	-1.4772315097358384	Downregulated	7424	4749	-0.644463512469818	Downregulated
LOC729557	1	14	2.9068905956085187	Upregulated	8	1	-2.1699250014423126	Downregulated
ITCH	3269	3166	-0.046173768357255014	Downregulated	2466	1633	-0.5943497321544396	Downregulated
LOC107985381	3	43	3.4594316186372973	Upregulated	5	1	-1.5849625007211563	Downregulated
CDC42P1	0	15	4	Upregulated	1	1	0	Neutral
DYNLRB1	1256	633	-0.9874299042811004	Downregulated	1167	775	-0.5899117166928896	Downregulated
MAP1LC3A	0	1	1	Upregulated	0	1	1	Upregulated
PIGU	432	404	-0.0964451169547378	Downregulated	715	463	-0.6258347821366843	Downregulated
TP53INP2	313	70	-2.144873629386945	Downregulated	209	187	-0.1596566659884852	Downregulated
NCOA6	952	435	-1.1281480791330154	Downregulated	901	603	-0.578578883930302	Downregulated
GGT7	148	155	0.06623369840008683	Upregulated	98	47	-1.0443941193584534	Downregulated
ACSS2	800	409	-0.966178332903264	Downregulated	902	649	-0.47428626956504144	Downregulated
GSS	1667	666	-1.3223606222600786	Downregulated	2398	1509	-0.6678846080809934	Downregulated
MYH7B	19	55	1.4854268271702418	Upregulated	16	10	-0.6280312226130421	Downregulated
LOC107985393	0	6	2.807354922057604	Upregulated	0	3	2	Upregulated
TRPC4AP	1159	574	-1.0124909441831969	Downregulated	2231	1541	-0.5335342619141532	Downregulated
EDEM2	496	223	-1.149747119504682	Downregulated	565	446	-0.34052722164856464	Downregulated
PROCR	717	577	-0.3129143513223726	Downregulated	1285	833	-0.6247713538832836	Downregulated
MMP24	1	36	4.20945336562895	Upregulated	13	6	-1	Downregulated
MMP24-AS1	475	173	-1.4518742674592153	Downregulated	354	230	-0.6199261729759868	Downregulated
EIF6	2960	1601	-0.8862103427688437	Downregulated	6194	4164	-0.5727877867750539	Downregulated
FAM83C	5	1	-1.5849625007211563	Downregulated	3	7	1	Upregulated
UQCC1	817	654	-0.3206059365169362	Downregulated	1726	1339	-0.3660350821837895	Downregulated
GDF5	4	4	0	Neutral	6	3	-0.8073549220576042	Downregulated
CEP250	760	584	-0.37945982903277864	Downregulated	1057	718	-0.5572759516747279	Downregulated
LOC102725201	0	4	2.321928094887362	Upregulated	1	0	-1	Downregulated
SZRD1	2691	904	-1.5726887126397493	Downregulated	6881	5054	-0.4451167999466042	Downregulated
C20orf173	0	1	1	Upregulated	0	0	0	Neutral
ERGIC3	3155	1766	-0.8367951654618415	Downregulated	4118	3039	-0.438222802537309	Downregulated
RPL36P4	0	7	3	Upregulated	1	0	-1	Downregulated
FER1L4	144	738	2.3495214641312163	Upregulated	178	109	-0.7024560637395968	Downregulated
RPL37P1	0	1	1	Upregulated	0	1	1	Upregulated
SPAG4	17	34	0.9593580155026541	Upregulated	17	11	-0.5849625007211563	Downregulated
CPNE1	3856	969	-1.9914224935542717	Downregulated	3960	2811	-0.4942681068320844	Downregulated
RBM12	1769	1527	-0.21210481693461114	Downregulated	1966	1101	-0.8358727337073725	Downregulated
PSMD2P1	1	0	-1	Downregulated	0	0	0	Neutral
NFS1	384	329	-0.22239242133644802	Downregulated	629	407	-0.6267826764157831	Downregulated
ROMO1	434	551	0.3436528660420785	Upregulated	1141	792	-0.5261698796588643	Downregulated
RBM39	2714	4486	0.7247989859846212	Upregulated	5796	3800	-0.6089274604125463	Downregulated
RPF2P1	0	1	1	Upregulated	0	0	0	Neutral
PHF20	1474	1019	-0.532145802277708	Downregulated	1418	926	-0.6142333454350207	Downregulated
HIGD1AP16	0	9	3.321928094887362	Upregulated	0	0	0	Neutral
SCAND1	585	237	-1.2999390911143043	Downregulated	846	646	-0.38859625733969116	Downregulated
CNBD2	1	6	1.8073549220576042	Upregulated	12	3	-1.7004397181410922	Downregulated
NORAD	5149	6414	0.3168768330191018	Upregulated	4785	3458	-0.4684653831655709	Downregulated
EPB41L1	947	344	-1.4582906972327276	Downregulated	623	377	-0.7231597946411757	Downregulated
AAR2	718	362	-0.9860222224435472	Downregulated	1054	771	-0.45057024632646703	Downregulated
DLGAP4	1234	254	-2.2759418896131822	Downregulated	939	635	-0.5636339912806444	Downregulated
DLGAP4-AS1	2	8	1.584962500721156	Upregulated	1	0	-1	Downregulated
MYL9	467	133	-1.8042755291256323	Downregulated	280	237	-0.2396085569129825	Downregulated
TGIF2	528	304	-0.7944584796637773	Downregulated	618	494	-0.32251088424729274	Downregulated
GREM2	0	0	0	Neutral	1	0	-1	Downregulated
TGIF2-C20orf24	0	0	0	Neutral	10	0	-3.4594316186372973	Downregulated
LOC107985397	1	2	0.5849625007211562	Upregulated	0	0	0	Neutral
C20orf24	964	850	-0.18136981046948017	Downregulated	2200	1538	-0.5161659135633472	Downregulated
SLA2	1	13	2.807354922057604	Upregulated	2	0	-1.5849625007211563	Downregulated
HNRNPA3P2	0	2	1.584962500721156	Upregulated	1	0	-1	Downregulated
NDRG3	802	372	-1.1062243572620767	Downregulated	861	540	-0.6720592752622828	Downregulated
DSN1	372	664	0.8341787101333142	Upregulated	574	496	-0.21031610426945146	Downregulated
SOGA1	789	674	-0.22696515112627202	Downregulated	550	448	-0.2953368738300106	Downregulated
TLDC2	5	5	0	Neutral	2	1	-0.5849625007211563	Downregulated
SAMHD1	725	304	-1.251160305545502	Downregulated	1361	986	-0.46460471355567357	Downregulated
RBL1	313	406	0.37426423537462006	Upregulated	633	585	-0.11358217571715934	Downregulated
RPS3AP3	0	2	1.584962500721156	Upregulated	0	0	0	Neutral
RPS27AP3	0	2	1.584962500721156	Upregulated	0	0	0	Neutral
MROH8	15	16	0.0874628412503394	Upregulated	13	20	0.5849625007211562	Upregulated
RPN2	4015	3087	-0.3790865166826916	Downregulated	4227	2681	-0.6566661394782092	Downregulated
MANBAL	750	444	-0.7550075716605117	Downregulated	922	634	-0.5395740559862461	Downregulated
LOC105372606	2	2	0	Neutral	0	0	0	Neutral
SRC	570	299	-0.928528244866962	Downregulated	815	563	-0.532873989572702	Downregulated
RPL7AP14	0	4	2.321928094887362	Upregulated	0	0	0	Neutral
BLCAP	485	301	-0.6864077642807022	Downregulated	508	365	-0.47582200779165285	Downregulated
NNAT	1	17	3.169925001442312	Upregulated	3	3	0	Neutral
PPIAP3	0	1	1	Upregulated	0	1	1	Upregulated
CTNNBL1	988	589	-0.7452555665099071	Downregulated	1728	1033	-0.7417016833273472	Downregulated
VSTM2L	2	5	1	Upregulated	0	0	0	Neutral
RN7SKP185	0	0	0	Neutral	0	2	1.584962500721156	Upregulated
TTI1	657	362	-0.8581180357394909	Downregulated	871	616	-0.4990576456275086	Downregulated
RPRD1B	538	418	-0.36333502905315385	Downregulated	722	534	-0.43445675566260844	Downregulated
TGM2	1379	413	-1.7369655941662063	Downregulated	138	74	-0.8901223822276266	Downregulated
KIAA1755	2	0	-1.5849625007211563	Downregulated	3	1	-1	Downregulated
LBP	0	2	1.584962500721156	Upregulated	1	0	-1	Downregulated
SNHG17	438	176	-1.3104715794523607	Downregulated	642	544	-0.23856250766365866	Downregulated
SNORA71B	0	0	0	Neutral	0	1	1	Upregulated
SNORA71A	3	6	0.8073549220576041	Upregulated	0	0	0	Neutral
SNHG11	94	53	-0.8149681061674793	Downregulated	175	177	0.01630181232910064	Upregulated
RALGAPB	1343	645	-1.0569270680848353	Downregulated	1431	904	-0.6620417952936888	Downregulated
RPS3P2	1	4	1.3219280948873624	Upregulated	2	0	-1.5849625007211563	Downregulated
ADIG	0	1	1	Upregulated	1	0	-1	Downregulated
ARHGAP40	51	85	0.7258250365610057	Upregulated	49	49	0	Neutral
LOC391247	0	4	2.321928094887362	Upregulated	2	0	-1.5849625007211563	Downregulated
SLC32A1	0	1	1	Upregulated	0	0	0	Neutral
ACTR5	336	520	0.6285347810966497	Upregulated	571	394	-0.5341624937139242	Downregulated
RN7SKP173	0	4	2.321928094887362	Upregulated	2	0	-1.5849625007211563	Downregulated
PPP1R16B	1	1	0	Neutral	0	0	0	Neutral
FAM83D	475	288	-0.7198920808072649	Downregulated	919	680	-0.43397906293230404	Downregulated
DHX35	214	228	0.0910109385074837	Upregulated	601	393	-0.6115678573033259	Downregulated
NPM1P19	0	7	3	Upregulated	2	0	-1.5849625007211563	Downregulated
LOC107985448	0	3	2	Upregulated	0	0	0	Neutral
LOC105372614	0	0	0	Neutral	2	0	-1.5849625007211563	Downregulated
THAP12P8	0	0	0	Neutral	1	0	-1	Downregulated
LOC105372613	1	0	-1	Downregulated	0	0	0	Neutral
LOC105372617	0	3	2	Upregulated	0	0	0	Neutral
LOC105372618	0	1	1	Upregulated	0	0	0	Neutral
LOC102724968	0	1	1	Upregulated	0	0	0	Neutral
LOC107985435	0	5	2.584962500721156	Upregulated	0	0	0	Neutral
LOC105372620	0	1	1	Upregulated	0	0	0	Neutral
RGS7	0	0	0	Neutral	0	1	1	Upregulated
MAFB	8	1	-2.1699250014423126	Downregulated	8	5	-0.5849625007211563	Downregulated
LOC101927098	0	2	1.584962500721156	Upregulated	0	1	1	Upregulated
LOC100128988	0	2	1.584962500721156	Upregulated	0	0	0	Neutral
LOC105372621	4	11	1.2630344058337937	Upregulated	1	2	0.5849625007211562	Upregulated
TOP1	12383	3479	-1.8313181654083197	Downregulated	6980	4413	-0.6613470818468908	Downregulated
PLCG1-AS1	6	20	1.584962500721156	Upregulated	11	6	-0.777607578663552	Downregulated
PLCG1	678	691	0.02736046339199275	Upregulated	697	557	-0.32296191438046473	Downregulated
ZHX3	373	371	-0.007735648779605305	Downregulated	398	242	-0.7154324326165649	Downregulated
RPL23AP81	0	2	1.584962500721156	Upregulated	0	1	1	Upregulated
LPIN3	119	255	1.0931094043914815	Upregulated	171	94	-0.8564091463711502	Downregulated
EMILIN3	9	32	1.722466024471091	Upregulated	14	9	-0.5849625007211563	Downregulated
CHD6	654	611	-0.09796325373216082	Downregulated	802	591	-0.4398028118883648	Downregulated
RPL12P11	0	2	1.584962500721156	Upregulated	0	0	0	Neutral
RPLP1P2	2	2	0	Neutral	3	8	1.1699250014423124	Upregulated
EIF4EBP2P1	0	1	1	Upregulated	0	0	0	Neutral
SRSF6	3890	4130	0.08635007988326462	Upregulated	4952	3437	-0.5267330761563531	Downregulated
L3MBTL1	32	178	2.439421657905803	Upregulated	43	24	-0.8155754288625724	Downregulated
LOC107985380	4	48	3.292781749227846	Upregulated	3	0	-2	Downregulated
SGK2	11	110	3.2094533656289497	Upregulated	21	15	-0.4594316186372972	Downregulated
IFT52	589	700	0.2486994897614196	Upregulated	732	563	-0.3781180357350183	Downregulated
MYBL2	1412	608	-1.2142473324276069	Downregulated	2543	2190	-0.21550918629413285	Downregulated
GTSF1L	0	5	2.584962500721156	Upregulated	0	0	0	Neutral
